Iteration,q_l_0,q_l_1,q_l_2,q_l_3,q_l_4,q_l_5,q_l_6,translation_goal_l_0,translation_goal_l_1,translation_goal_l_2,translation_l_0,translation_l_1,translation_l_2,ecart_q_l_0,ecart_q_l_1,ecart_q_l_2,ecart_q_l_3,ecart_q_l_4,ecart_q_l_5,ecart_q_l_6,Ecart_pos_l,Ecart_rot_l,velocity_l_0,velocity_l_1,velocity_l_2,velocity_l_3,velocity_l_4,velocity_l_5,velocity_l_6,Iteration.1,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r,velocity_r_0,velocity_r_1,velocity_r_2,velocity_r_3,velocity_r_4,velocity_r_5,velocity_r_6,Distance
70,-0.1553356200456619,0.2203002423048019,-0.1407949775457382,-1.591238260269165,0.3676172196865082,0.0935622602701187,-0.064760498702526,0.4,0.01,-0.22,0.4003836072568802,0.0995273715570107,-0.2142465407104982,0.0050475758850419,0.0005148408560933,0.0004734886624493,0.0230373016293297,0.0003822181659034,0.0294033090777465,0.0106057369475961,0.0897128736928571,5.99172843783191,-0.5047575885041929,-0.0514840856093381,0.0473488662449393,-2.3037301629329603,-0.0382218165903451,2.9403309077746527,-1.0605736947596167,70,-0.1556678414344787,-0.2203052937984466,0.1407826542854309,-1.5968306064605713,-0.3672394752502441,0.1189110353589057,0.0697458982467651,0.4,-0.01,-0.22,0.4003075985750681,-0.099489336153702,-0.2140667797728613,0.0052956144175008,0.000217280736366,0.000172903253368,0.0227767184930525,4.896723311276219e-07,0.0241783694745373,0.0096378357184057,0.0896863367764421,5.469460010753778,-0.5295614417500859,0.0217280736366065,-0.0172903253368013,-2.277671849305245,-4.896723311016632e-05,2.41783694745374,0.9637835718405792,0.1990168034094751
71,-0.1572821587324142,0.2211013883352279,-0.1416384428739547,-1.5999529361724854,0.3677324056625366,0.1189131960272789,-0.0741257295012474,0.4,0.01,-0.216,0.4004741430032404,0.0994728633060566,-0.2120924405118207,0.0056022679567414,0.0005270823821491,0.0004272615309118,0.0232532306095596,5.435009106219413e-05,0.0253077532777237,0.0094709736479318,0.0895594054297229,5.7554427272172575,-0.5602267956741468,-0.0527082382149105,0.0427261530911841,-2.325323060955958,-0.0054350091062184,2.5307753277723712,-0.9470973647931812,71,-0.1588164567947387,-0.2205318063497543,0.1410449296236038,-1.6110687255859375,-0.3677980303764343,0.1329460442066192,0.0765577480196952,0.4,-0.01,-0.216,0.4002609887929266,-0.0995041600085537,-0.2090633645214298,0.0057216840750468,0.0005552460623227,0.0003354827144341,0.0221386634325588,0.0001217608970967,0.0245076630216759,0.009165185548847,0.0897729340377677,5.55709217248284,-0.5721684075046891,0.0555246062322766,-0.0335482714434149,-2.213866343255893,0.0121760897096684,2.4507663021675925,0.9165185548847096,0.19900019231954505
72,-0.1603831946849823,0.2197854071855545,-0.1403214931488037,-1.614275574684143,0.367235004901886,0.1229655668139457,-0.075366236269474,0.4,0.01,-0.212,0.4003793940353864,0.0995087953651699,-0.2063710603002963,0.0060033096081849,0.0005039617704005,0.0002178362863423,0.0224638137599455,0.0003432208925407,0.0281474390548795,0.0105588869784091,0.0896864167513723,5.9496454339791285,-0.6003309608184919,-0.0503961770400587,0.0217836286342385,-2.2463813759945555,-0.0343220892540751,2.814743905487954,-1.0558886978409132,72,-0.1609634608030319,-0.2200880199670791,0.1406097561120987,-1.6196073293685915,-0.3672399520874023,0.1430893987417221,0.0793837308883667,0.4,-0.01,-0.212,0.4002839387437243,-0.0994743118738197,-0.2058807265860132,0.0061741989968377,0.0003942982569691,5.246515106732685e-05,0.0221211201191278,4.0774094284989904e-05,0.0243469223081833,0.009713109702171,0.08968377006805,5.5559011622665935,-0.6174198996837741,0.0394298256969101,-0.005246515106732,-2.2121120119127826,0.0040774094284964,2.43469223081834,0.9713109702171098,0.19898373427330007
73,-0.1628844290971756,0.2205743044614792,-0.1412111818790435,-1.62320613861084,0.3676780462265014,0.1442209482192993,-0.0835967063903808,0.4,0.01,-0.208,0.4004454448349157,0.0994832383967891,-0.2038102709622485,0.0063814959589089,0.0007086105009448,0.0003213117906404,0.0224023681319833,5.431983180170796e-05,0.0252601733797412,0.0094563626775006,0.0895823766400921,5.790813328145418,-0.6381495958908906,-0.0708610500944804,0.0321311790640485,-2.240236813198328,-0.0054319831801704,2.5260173379741304,-0.9456362677500688,73,-0.1645381450653076,-0.2199765592813492,0.1407094448804855,-1.6332074403762815,-0.3676762580871582,0.1574537009000778,0.0857229307293891,0.4,-0.01,-0.208,0.4002282915463281,-0.0994981905138142,-0.2010454355993015,0.0064778741045368,0.0007165623998396,0.0002259962294266,0.0214032084638866,7.613150822560755e-05,0.0244658091729832,0.0092179652390471,0.0897682805242507,5.596018117025494,-0.6477874104536827,0.0716562399839698,-0.0225996229426631,-2.1403208463886725,0.0076131508225589,2.4465809172983204,0.92179652390472,0.1990007550775635
74,-0.1663865000009536,0.2192814499139785,-0.1401036530733108,-1.6367393732070925,0.3668917715549469,0.1511130034923553,-0.0859251245856285,0.4,0.01,-0.204,0.4003582536538639,0.0994906430208668,-0.1984127645825305,0.006764932619024,0.0007390166148969,0.000172088413671,0.0216977235857367,0.0001707858833779,0.0272492614130637,0.0102469813615875,0.0896656050756306,5.931042604847619,-0.6764932619024061,-0.0739016614896957,0.0172088413670989,-2.169772358573678,-0.017078588337791,2.7249261413063763,-1.02469813615876,74,-0.1671376526355743,-0.2196937203407287,0.1405572891235351,-1.641728401184082,-0.367199182510376,0.1674363166093826,0.0890968441963195,0.4,-0.01,-0.204,0.4002473437128638,-0.0994623374175981,-0.197738491308213,0.0068821695045995,0.0006922732696693,7.909841009326457e-05,0.0213328225266544,4.885637890050809e-05,0.024433931765041,0.009552419717824,0.0896815336969088,5.622605736410094,-0.6882169504599531,0.0692273269669317,-0.0079098410093274,-2.1332822526654427,-0.0048856378900517,2.443393176504102,0.9552419717824046,0.19895415394208704
75,-0.1692659258842468,0.2198656946420669,-0.1408898681402206,-1.6456085443496704,0.3676237165927887,0.1694811284542083,-0.0930530726909637,0.4,0.01,-0.1999999999999999,0.4004133972863145,0.0994773163456095,-0.1955400025486036,0.0071856585414337,0.0008840556662258,0.0002069637901331,0.0215715013875164,2.838700140017636e-05,0.0252180854166885,0.0094827680505084,0.0895893554781765,5.829077676526538,-0.7185658541433732,-0.0884055666225821,0.0206963790133188,-2.1571501387516405,-0.00283870014002,2.521808541668854,-0.9482768050508446,75,-0.1710160225629806,-0.2192599922418594,0.1404834538698196,-1.654610633850098,-0.3676001131534576,0.181919515132904,0.0949408933520317,0.4,-0.01,-0.1999999999999999,0.4001943324160436,-0.099479379487647,-0.1930124727445992,0.0072606147936165,0.0008799923117053,0.0001146983410854,0.0206719141746249,1.971446467979865e-05,0.0244461781234214,0.0092890060327085,0.0897520064161645,5.640533797106457,-0.7260614793616528,0.0879992311705382,-0.0114698341085492,-2.0671914174625043,0.0019714464679778,2.444617812342141,0.9289006032708588,0.19897287054574667
76,-0.173151433467865,0.2185424268245697,-0.1399315595626831,-1.6584371328353882,0.366720974445343,0.1783622652292251,-0.0961721092462539,0.4,0.01,-0.1959999999999999,0.4003483397587962,0.0994684788553325,-0.1903886006602537,0.0076172113599509,0.0009218387633809,9.390682038273868e-05,0.0208500517903651,0.0001021999472347,0.0265721202841476,0.0100246062182025,0.0896449544136464,5.932873946961252,-0.7617211359950902,-0.0921838763380949,0.0093906820382742,-2.085005179036516,-0.0102199947234678,2.6572120284147616,-1.0024606218202552,76,-0.1740198284387588,-0.2183800041675567,0.1404781937599182,-1.663061261177063,-0.3672480285167694,0.191870242357254,0.098649263381958,0.4,-0.01,-0.1959999999999999,0.4001935004324137,-0.099437781355711,-0.1895841095520982,0.0076008448097288,0.000551755083747,0.0002296389302368,0.0206641618161955,3.178656882829589e-05,0.024467192460023,0.0095660040004573,0.0896678193472373,5.675051083636049,-0.7600844809728886,0.0551755083747074,-0.0229638930236885,-2.066416181619556,0.003178656882832,2.446719246002301,0.9566004000457324,0.1989079473834654
77,-0.1764515787363052,0.2189816385507584,-0.1406829059123993,-1.667180061340332,0.3675953149795532,0.1946992129087448,-0.1025358438491821,0.4,0.01,-0.1919999999999999,0.400378072435539,0.0994593092581282,-0.1872817994811571,0.0079843491163418,0.0010725833481749,0.0001034769057111,0.0207499338700332,3.456009515090397e-05,0.025180634006678,0.0095129539523386,0.089584442666369,5.869313140867462,-0.7984349116341818,-0.1072583348174984,0.0103476905711123,-2.0749933870033312,0.003456009515092,2.5180634006678,-0.951295395233866,77,-0.1782766431570053,-0.2183800041675567,0.1403687596321106,-1.675282597541809,-0.367580384016037,0.2063656896352768,0.1042298972606659,0.4,-0.01,-0.1919999999999999,0.4001589551214243,-0.0994513152864842,-0.1849689122504281,0.008039918111127,0.0010601527733036,1.703557470536521e-05,0.0199379645377406,6.275651135845273e-05,0.0244399292050814,0.009350455798743,0.0897273607555399,5.688492379075171,-0.8039918111127052,0.106015277330366,-0.0017035574705354,-1.9937964537740605,-0.0062756511358475,2.443992920508142,0.9350455798743048,0.19892419163205657
78,-0.1807686388492584,0.2176205813884735,-0.1398376524448394,-1.6792871952056885,0.3666187822818756,0.2049343883991241,-0.106196716427803,0.4,0.01,-0.1879999999999999,0.400317511765009,0.0994327060130576,-0.1823206988485408,0.0083721170473813,0.0011635991051129,1.4481189148374265e-06,0.0201243412845266,8.310464166066955e-05,0.0261505404001875,0.0099416651993502,0.0896134151793573,5.945253340690783,-0.837211704738133,-0.1163599105112995,-0.0001448118914834,-2.0124341284526603,0.0083104641660679,2.6150540400187587,-0.9941665199350294,78,-0.1816206723451614,-0.2178282439708709,0.1402485519647598,-1.6837254762649536,-0.3672162294387817,0.2163374274969101,0.1082152649760246,0.4,-0.01,-0.1879999999999999,0.4001592010374462,-0.0994164515291065,-0.1814673827452047,0.0084412421734255,0.0010957112171127,4.854560190672985e-05,0.0197666897269255,0.000154475776794,0.0245357227158099,0.00954122630784,0.0896549063756414,5.73438963441572,-0.8441242173425592,0.1095711217112758,0.0048545601906736,-1.9766689726925453,-0.015447577679407,2.453572271580997,0.9541226307840026,0.19885105145783633
79,-0.1844359338283538,0.2179090529680252,-0.1405794322490692,-1.6879299879074097,0.367629885673523,0.2198798507452011,-0.1120487973093986,0.4,0.01,-0.1839999999999999,0.4000321592288617,0.0995805919945008,-0.1797826770314297,0.0069185249128309,0.0021626384658149,0.0008569712010914,0.0197849945436874,0.0012350881268615,0.0246681995453307,0.0081534965789265,0.0896798155067374,5.75129089773219,-0.691852491283091,-0.2162638465814965,0.0856971201091427,-1.978499454368747,0.1235088126861493,2.466819954533071,-0.8153496578926533,79,-0.1900619119405746,-0.2167325317859649,0.140351727604866,-1.6952205896377563,-0.3676431477069855,0.2308056205511093,0.1135803535580635,0.4,-0.01,-0.1839999999999999,0.4004507904553722,-0.099625972786125,-0.1763454705064708,0.0065820434863308,0.002000128804259,0.0010496602657937,0.0190423399185681,0.0012115894505698,0.0245219486238886,0.0079634646404322,0.0899533769886444,5.637774276823109,-0.6582043486330827,0.2000128804259092,-0.1049660265793721,-1.90423399185682,-0.1211589450569871,2.452194862388862,0.7963464640432205,0.1992366559960709
80,-0.1891407519578933,0.2164569795131683,-0.1398390978574752,-1.6994115114212036,0.3667019009590149,0.2310849279165268,-0.1161383837461471,0.4,0.01,-0.1799999999999999,0.400283354602117,0.0993955271979058,-0.1742133896883026,0.0091740811130662,0.0013464572766043,9.077620805142406e-05,0.0193622090680116,0.0001997648090572,0.0258254537296369,0.0098945763389011,0.0895830644247086,5.969438926278315,-0.9174081113066234,-0.1346457276604363,-0.0090776208051422,-1.9362209068011744,0.0199764809057279,2.582545372963688,-0.989457633890117,80,-0.1900619119405746,-0.2167325317859649,0.1402970999479294,-1.7034921646118164,-0.3673706948757171,0.2408731430768967,0.1177564933896064,0.4,-0.01,-0.1799999999999999,0.4001236730939289,-0.0993805573470293,-0.1733503195333701,0.0092310677878735,0.0013187001819313,0.0001380324484442,0.0190044830997253,0.0002527721630866,0.0245632281346867,0.0095663573291298,0.0896276607806319,5.791748008002969,-0.9231067787873536,0.131870018193137,0.0138032448444297,-1.9004483099725464,-0.0252772163086635,2.456322813468676,0.9566357329129832,0.19877802236487713
81,-0.1913544535636901,0.2157464176416397,-0.139722466468811,-1.7077150344848633,0.3688649833202362,0.2445480525493621,-0.1202022954821586,0.4,0.01,-0.1759999999999999,0.4000433455395125,0.0994483351944558,-0.1713083415420591,0.0099945341741775,0.0008826454268906,0.0006492468583405,0.0193054575148075,0.0003112063291679,0.0249689144253662,0.0104060635620881,0.0895713023628744,5.888343486629083,-0.99945341741775,-0.088264542689065,-0.0649246858340576,-1.9305457514807407,-0.0311206329167932,2.496891442536626,-1.0406063562088177,81,-0.1966439485549926,-0.2147324085235595,0.139302060008049,-1.7142629623413088,-0.3688547313213348,0.2553275823593139,0.1215438172221183,0.4,-0.01,-0.1759999999999999,0.4004151505539982,-0.099485910612445,-0.1682275597371187,0.0097849404348833,0.0008825164611377,0.0006894702809023,0.0185053581694807,0.0003168016234669,0.024675120606546,0.0102676408163168,0.0898237795673342,5.756488156869239,-0.9784940434883348,0.0882516461137751,0.0689470280902395,-1.8505358169480823,0.0316801623466967,2.467512060654601,1.026764081631684,0.19895844694372458
82,-0.19831483066082,0.2151105254888534,-0.139722466468811,-1.7077150344848633,0.3688649833202362,0.2445480525493621,-0.1202022954821586,0.4,0.01,-0.1719999999999999,0.4009269360249967,0.0994529859313853,-0.166780168195104,0.0109485636492366,0.000724137537082,0.0020577776583397,0.0237689768200335,0.0001509981846589,0.0274345051956713,0.0150637847267043,0.0896099466940275,6.390154890511269,-1.094856364923664,0.0724137537082021,-0.205777765833974,-2.376897682003347,-0.0150998184658923,2.743450519567131,-1.5063784726704368,82,-0.1992929726839065,-0.2154138386249542,0.140435129404068,-1.7224966287612915,-0.3676234781742096,0.2654363811016083,0.1273228526115417,0.4,-0.01,-0.1719999999999999,0.3997696916658578,-0.0992321923503775,-0.1636078979709342,0.0109876430317922,0.0003251812074698,0.0016343448692678,0.0221922655584729,0.0006869312209863,0.0258913938871204,0.0135101953728273,0.0896262493360611,6.140928851383251,-1.0987643031792294,0.0325181207469856,0.1634344869267796,-2.219226555847289,-0.0686931220986351,2.589139388712048,1.3510195372827296,0.19871387113570552
83,-0.20134899020195,0.2148637771606445,-0.1399298757314682,-1.7187737226486208,0.3669016659259796,0.2569103837013244,-0.1260329633951187,0.4,0.01,-0.1679999999999999,0.4004915845287268,0.0992957507250389,-0.1633747854035725,0.010919992789417,0.0003996911758197,0.0014532599014642,0.0221855948172706,0.0005829442450038,0.0271626890530609,0.0135891286492326,0.0894168069378469,6.35051169251625,-1.091999278941706,-0.039969117581975,-0.145325990146428,-2.2185594817270675,0.058294424500381,2.716268905306092,-1.358912864923265,83,-0.2064288854598999,-0.2138498872518539,0.1399915367364883,-1.7327682971954346,-0.3685379326343537,0.2800027132034302,0.1318114548921585,0.4,-0.01,-0.1679999999999999,0.4000784942248597,-0.0993193574531815,-0.1590609957605383,0.0109138408516358,0.0006179134568187,0.001472310154146,0.0206217093140508,0.0004961537502448,0.0255497078458386,0.012646717872772,0.0897655812323725,6.033266595783118,-1.091384085163582,0.0617913456818788,0.1472310154146001,-2.062170931405085,-0.0496153750244829,2.554970784583859,1.2646717872772038,0.19866237847496365
84,-0.20134899020195,0.2148637771606445,-0.1403717100620269,-1.727020502090454,0.3685537874698639,0.2695169746875763,-0.1306083649396896,0.4,0.01,-0.1639999999999999,0.4003516561421418,0.0990203591426464,-0.1602912537134068,0.0150370393572434,0.0009972741518412,0.0029989361905608,0.0214700967671692,0.0016143261427278,0.0267130480160163,0.0154163148152142,0.0890982760941331,6.498601573250255,-1.5037039357243474,0.0997274151841259,-0.2998936190560837,-2.147009676716937,-0.1614326142727908,2.6713048016016305,-1.5416314815214216,84,-0.2102806121110916,-0.2150886505842209,0.142069473862648,-1.7446888685226445,-0.3685379326343537,0.2800027132034302,0.1318114548921585,0.4,-0.01,-0.1639999999999999,0.3999561539046711,-0.0989217829028914,-0.1528513732930237,0.0144870113080168,2.400096962126841e-05,0.0023378272617011,0.0191068773178333,0.001317707729724,0.0296442869200632,0.0148365934035395,0.0896179517427202,6.651245105067972,-1.448701130801686,-0.0024000969621263,0.2337827261701137,-1.9106877317833253,0.1317707729724043,2.964428692006324,1.4836593403539526,0.1980823057223065
85,-0.2092633992433548,0.2158346623182296,-0.1403717100620269,-1.727020502090454,0.3685537874698639,0.2695169746875763,-0.1306083649396896,0.4,0.01,-0.16,0.4007763660483371,0.0992119234742721,-0.1553688360694188,0.0144669448341641,0.0013932392991324,0.004750824427799,0.0279528432928086,0.0003543270748018,0.0296225243624612,0.0206075147380243,0.0893354225017843,7.028367203069195,-1.446694483416412,0.1393239299132403,-0.4750824427799032,-2.7952843292808778,0.0354327074801854,2.962252436246129,-2.0607514738024326,85,-0.2173427194356918,-0.2132319808006286,0.142069473862648,-1.7446888685226445,-0.3683104217052459,0.2913277745246887,0.1408330500125885,0.4,-0.01,-0.16,0.4000868653393404,-0.0990171856828332,-0.1489541855355038,0.0135271000364661,0.0012145326087006,0.0028146251800665,0.0264006123602893,0.0008102400524468,0.0295530219500076,0.0185294387744023,0.0896999270326529,6.955150566242651,-1.352710003646617,-0.1214532608700667,0.2814625180066493,-2.640061236028932,-0.0810240052446897,2.9553021950007685,1.852943877440232,0.19833406885837723
86,-0.2122689783573151,0.2144640833139419,-0.1413831412792206,-1.7409592866897583,0.3685537874698639,0.2695169746875763,-0.1306083649396896,0.4,0.01,-0.156,0.3998460391936018,0.0990935555754395,-0.1503670032572498,0.0145459733971669,0.0012154122135725,0.0037500329955576,0.0256142022962102,4.302737302314119e-05,0.0329764382836073,0.0202848657088279,0.0892715856323146,7.293829693162763,-1.4545973397166914,0.1215412213572579,-0.3750032995557642,-2.5614202296210298,-0.0043027373023149,3.2976438283607363,-2.028486570882793,86,-0.2247676253318786,-0.2151126563549041,0.1414638459682464,-1.7533899545669556,-0.369034081697464,0.3055524230003357,0.1444581747055053,0.4,-0.01,-0.156,0.4007342243896991,-0.0991155350370519,-0.1450623808001563,0.0141964157666118,0.0008890260215957,0.0039203991352996,0.0233194927542994,0.0008315429956295,0.0288720226890117,0.0169967171643476,0.0897872439946524,6.854683557938358,-1.4196415766611834,0.0889026021595796,0.3920399135299659,-2.3319492754299542,-0.0831542995629531,2.8872022689011745,1.6996717164347643,0.19828205035702473
87,-0.2163860350847244,0.2158610522747039,-0.1433706432580948,-1.748490571975708,0.3685537874698639,0.2695169746875763,-0.1306083649396896,0.4,0.01,-0.152,0.4004832981849987,0.0987780932538826,-0.1459744889921881,0.0183121575490468,0.0016999030378211,0.0041010150490087,0.0222039096271551,0.0024936596881915,0.0350650180907874,0.0204102472437701,0.0889836513177334,7.787296872259105,-1.831215754904679,0.1699903037821171,-0.4101015049008774,-2.220390962715519,-0.2493659688191574,3.506501809078744,-2.0410247243770114,87,-0.2247676253318786,-0.2151126563549041,0.1448840945959091,-1.7710894346237185,-0.3672202229499817,0.3096469938755035,0.1466480493545532,0.4,-0.01,-0.152,0.399388199575268,-0.0984420155342537,-0.1395394696973771,0.0178158666531194,0.0001427846754218,0.0028962148188931,0.0194944223618291,0.0011127415931333,0.032151554891845,0.0168969350395671,0.0893175751291058,7.310334440802762,-1.7815866653119472,0.0142784675421842,0.2896214818893176,-1.9494422361829216,0.1112741593133357,3.215155489184504,1.6896935039567125,0.1973281024707174
88,-0.2237303406000137,0.2172279059886932,-0.1451225280761718,-1.754973292350769,0.3689081072807312,0.2991394996643067,-0.1512158811092376,0.4,0.01,-0.148,0.400190835632702,0.0990173523973562,-0.1446121278573875,0.0137973531508494,0.0017830499097176,0.001598149570423,0.0234175233047846,0.0016118277468389,0.0303098549814667,0.0147407168263694,0.0890820022435986,7.287495408818984,-1.379735315084946,-0.1783049909717607,-0.1598149570423092,-2.341752330478472,0.1611827746838977,3.030985498146673,-1.4740716826369489,88,-0.2389640361070633,-0.2142236232757568,0.1453842520713806,-1.7767094373703003,-0.3698656260967254,0.3344244360923767,0.1614548861980438,0.4,-0.01,-0.148,0.4000884204503261,-0.0989936767963963,-0.1354920400178337,0.0131128388886357,0.0024211187082243,0.0010776575281695,0.0206472904916963,0.0018939807985488,0.0290650308811599,0.0129396302375804,0.0898684115294854,6.967713781357418,-1.3112838888635805,0.2421118708224328,0.1077657528169534,-2.064729049169625,-0.1893980798548879,2.906503088115995,1.2939630237580395,0.19822097309174896
89,-0.2346981912851333,0.2175609618425369,-0.1451331675052642,-1.7665735483169558,0.368510752916336,0.3024934232234955,-0.1508932262659073,0.4,0.01,-0.144,0.4007753546595309,0.0992099262061283,-0.1389240808851329,0.0122882165744801,0.0042531780093702,0.0008241157132492,0.0186157347698947,0.0019532196109377,0.0324994285746781,0.0117159789753926,0.0893575797759294,7.403679973022747,-1.228821657448015,-0.4253178009370215,-0.0824115713249278,-1.861573476989474,0.1953219610937757,3.2499428574678126,-1.1715978975392696,89,-0.2425834983587265,-0.2149698734283447,0.1477803140878677,-1.790583848953247,-0.3661074936389923,0.3417985439300537,0.1635449826717376,0.4,-0.01,-0.144,0.3990152411110508,-0.0986939977352292,-0.1321319632026686,0.0113351900757348,0.0044990143328446,0.0012391735523382,0.0166883046789949,0.0034673438778261,0.0299481571598475,0.0092540919606298,0.0894899172071861,6.931377033357535,-1.133519007573478,0.4499014332844682,-0.1239173552338241,-1.668830467899491,-0.3467343877826135,2.9948157159847573,0.9254091960629824,0.1980282655928254
90,-0.2346981912851333,0.2175609618425369,-0.1474716514348983,-1.7706944942474363,0.3660601377487182,0.3045819997787475,-0.1510186195373535,0.4,0.01,-0.14,0.40014796764129,0.0986606723178608,-0.136131676060667,0.0146278149299786,0.0024812578649071,0.0010494958519099,0.021008438838115,0.0018492320338304,0.0340559766220972,0.0149962765679712,0.0887451443199997,7.798824408237863,-1.4627814929978675,-0.2481257864907193,-0.104949585191,-2.100843883811504,0.1849232033830464,3.405597662209728,-1.4996276567971276,90,-0.2520768642425537,-0.2118024975061416,0.1464619040489196,-1.797356724739075,-0.3717595934867859,0.3634894788265228,0.1743945181369781,0.4,-0.01,-0.14,0.3997108510680069,-0.0988719840969621,-0.1265798931749569,0.0140457454559985,0.0031599326954586,0.0006194351365759,0.0177234460445312,0.0016197303875453,0.0288261528216913,0.0113057869259946,0.0898799890500167,6.952379985204232,-1.4045745455998508,0.3159932695458606,0.0619435136575972,-1.7723446044531348,-0.1619730387545353,2.8826152821691355,1.1305786925994663,0.19776394508982384
91,-0.2469864040613174,0.2133077830076217,-0.146720677614212,-1.7783907651901243,0.3705199360847473,0.3294493556022644,-0.1659566015005111,0.4,0.01,-0.136,0.4011097979728655,0.0991265971494178,-0.1314305750020133,0.0135994854027756,0.0023741520353462,0.0001624062535876,0.0198896144131284,0.0013313313147311,0.0312695979618392,0.0121510363149268,0.0892505552687904,7.518539954049345,-1.359948540277559,-0.2374152035346285,0.0162406253587626,-1.9889614413128376,0.1331331314731122,3.126959796183923,-1.215103631492683,91,-0.2539186775684356,-0.2104708552360534,0.1465411335229874,-1.80727219581604,-0.3695748448371887,0.371746689081192,0.1727990806102752,0.4,-0.01,-0.136,0.3987473058087916,-0.0987413178016111,-0.1236966292752045,0.0139871063384587,0.0030077690650634,0.0003210843151883,0.0165757203191356,0.0020157235827775,0.0291069380844616,0.0115271542761038,0.0895989043409292,6.870650225637291,-1.398710633845871,0.3007769065063458,0.032108431518835,-1.6575720319135736,-0.2015723582777597,2.9106938084461635,1.1527154276103864,0.19803309585217857
92,-0.2469864040613174,0.2133077830076217,-0.14595727622509,-1.7851892709732056,0.3704639673233032,0.3349928557872772,-0.1626092046499252,0.4,0.01,-0.132,0.4011360492671011,0.0986240245650533,-0.1266375130878531,0.0214301318795736,0.0003341392827444,0.0039035015785864,0.0201363742686828,0.0021992977610958,0.0332581597798506,0.0186821392264277,0.0887933815322257,8.021311725854957,-2.143013187957367,0.033413928274441,-0.3903501578586429,-2.013637426868284,-0.2199297761095865,3.325815977985064,-1.8682139226427728,92,-0.2539186775684356,-0.2104708552360534,0.1470813453197479,-1.815080165863037,-0.3695748448371887,0.371746689081192,0.1727990806102752,0.4,-0.01,-0.132,0.3984051586288428,-0.0981712747909203,-0.1184958204894063,0.0213631679083424,0.0008382403217215,0.003221856041159,0.016591488363884,0.001303742221664,0.032890094806164,0.0170498706877486,0.0892136765384628,7.625813885039804,-2.13631679083424,0.0838240321721523,0.3221856041159051,-1.6591488363883968,0.1303742221664076,3.289009480616404,1.7049870687748696,0.19698257478937828
93,-0.2605859041213989,0.2109336256980896,-0.1465582698583603,-1.7982803583145142,0.3718512654304504,0.3607189655303955,-0.1781076341867447,0.4,0.01,-0.128,0.4009258766888547,0.0991577565841493,-0.1233113345214335,0.0137297311177998,0.0038742991220173,0.0004286688525416,0.0160480979145836,0.0014905577362897,0.0300268201852518,0.0096020839912204,0.0892857569309422,7.290771006657223,-1.3729731117799873,-0.3874299122017366,0.0428668852541678,-1.604809791458372,0.1490557736289738,3.0026820185251903,-0.960208399122048,93,-0.2679057717323303,-0.2074630856513977,0.1468622237443924,-1.8238478899002075,-0.3715905547142029,0.4008536338806153,0.1843262314796447,0.4,-0.01,-0.128,0.3987159460317953,-0.0987744823031155,-0.1163140065100504,0.013833989669602,0.0038971575530526,0.0003023511931704,0.0133583065543088,0.0020475337383691,0.0277983941823854,0.0091879567378176,0.0895495390642887,6.642519140331331,-1.3833989669602078,0.3897157553052634,-0.030235119317048,-1.3358306554308756,-0.2047533738369153,2.779839418238544,0.9187956737817694,0.19806821447100784
94,-0.2684165239334106,0.2136419266462326,-0.1498607844114303,-1.805325627326965,0.3682646751403808,0.3682510256767273,-0.1812913417816162,0.4,0.01,-0.124,0.400939120913016,0.098797559075023,-0.1189458698707168,0.0134973953637345,0.0052128017129096,0.0013149814622803,0.0154049056617424,0.003010362169681,0.0311506849594591,0.0086459735443022,0.0889462347552453,7.591925670190449,-1.3497395363734552,-0.5212801712909634,0.1314981462280385,-1.5404905661742525,0.3010362169681075,3.115068495945917,-0.8645973544302284,94,-0.2752818465232849,-0.2096326202154159,0.1503031998872757,-1.8316715955734253,-0.3682711124420166,0.4046367704868316,0.1898489445447921,0.4,-0.01,-0.124,0.3984053756484229,-0.0984500453903299,-0.1117139312698353,0.0134074191995093,0.0054445978544095,0.0016552593914537,0.0126569839154357,0.0035797530003916,0.0297952677592891,0.0077715356280626,0.0893134975309801,7.111672838139668,-1.340741919950939,0.5444597854409534,-0.1655259391453714,-1.265698391543589,-0.3579753000391633,2.979526775928916,0.7771535628062646,0.19739639882306126
